RepDougCollins,"b""The #OpioidEpidemic represents one of the most devastating yet complex challenges of our day, and it demands a holistic response. I've introduced the Substance Abuse Prevention Act with @RepTedDeutch as part of that response. \xe2\x86\x92 https://t.co/ptIukS5Qjg""",Republican
RepMullin,b'Congress continues to work diligently to find solutions to the #OpioidCrisis. Check out @GOPLeader McCarthy\xe2\x80\x99s op-ed in @USAToday: https://t.co/RLrMX8pT5v',Republican
RepDeSantis,b'Exhibit A as to why Congress needs to authorize the Trump border wall. Fentanyl is now driving the opioid crisis \xe2\x80\x94 we can\xe2\x80\x99t solve the crisis without a secure border! https://t.co/8TlMCBPy3z',Republican
RepHolding,"b'Yesterday, the Ways and Means Committee advanced the Medicare and Opioid Safe Treatment Act. Medicare beneficiaries have among the highest and fastest growing rate of opioid use... https://t.co/Y6tgXSkFxh'",Republican
RepTomRice,"b'Jobs, Jobs, Jobs in #SC07 https://t.co/7Vj2bxfhFM'",Republican
RepChrisCollins,b'Tax reform is working by allowing more Americans to keep more of their hard earned paychecks. The National Association of Manufacturers recently reported that 72% of manufacturers plan to increase wages or benefits for workers #TaxReformWorks',Republican
TXRandy14,b'The bravery displayed by Santa Fe students saved countless lives. Their heroism will always be remembered. https://t.co/k4FW9Re9bZ',Republican
RepAnnWagner,"b'This morning, I had the privilege of meeting with and hearing testimony from our former colleague and now Secretary of State, @SecPompeo. Thanks to Secretary Pompeo and President Trump\xe2\x80\x99s efforts, U.S. foreign policy is on the right track. https://t.co/Sr4qyisFEl'",Republican
RepKevinCramer,b'Nice to visit with Shannon Radke about the SEC\xe2\x80\x99s proposed Best Interest rule and its potential impact on consumers and small businesses. https://t.co/6YBK43wHO4',Republican
RepLukeMesser,b'Our family is praying for Indiana\xe2\x80\x99s former First Lady Susan Bayh. All Hoosiers are with her and the entire Bayh family during this difficult time.',Republican
RodneyDavis,b'Very cool! Thank you to all those who serve. https://t.co/0jiV8mHwkv',Republican
RepDaveJoyce,"b'Throughout the month of May, I\xe2\x80\x99ve had the pleasure of meeting with students from all over the district. Special thanks to @KirtlandSchoolsOH, @BBHCSD, and @SFAschoolGM for paying a visit to our nation\xe2\x80\x99s Capitol! https://t.co/yfup44mphg'",Republican
RepThomasMassie,"b'Completely agree!  I\xe2\x80\x99d go a step further and allow all Americans, desperate or not, to have the #RightToTry as long as no one else is harmed. https://t.co/QJk5ucqreX'",Republican
RepMarkMeadows,"b""It is time for Americans to hear the truth about what happened at the Department of Justice on their taxpayer dime. It is time for a second special counsel.\n\n@RepLeeZeldin introduced a resolution on this yesterday. Let's put it to a vote. Enough with the DOJ's obstruction. https://t.co/2S4Dx07O8N""",Republican
RepAndyHarrisMD,"b""I applaud the Trump Administration's proposal to update #TitleX rules to exclude programs where abortion is a method of family planning. @POTUS is keeping his #ProLife promises and ensuring that Title X funding is used to provide quality family planning to low-income families. https://t.co/oUzghIjvKr""",Republican
RepPittenger,"b'Yesterday, my landmark national security bill was unanimously approved by the @FinancialCmte. This bill modernizes the review process for potential foreign investments that threaten our national security. Learn more:\nhttps://t.co/WBrq7PuQC8'",Republican
MikeKellyPA,b'Today @SenatorEnzi &amp; I sent a joint letter to @POTUS \xe2\x80\x94 signed by 80 members of Congress \xe2\x80\x94 calling on his admin to take action to defend faith-based adoption/foster care services (like those in Philly &amp; elsewhere) that have been forced to stop helping kids: https://t.co/goojQqtnPs',Republican
RepRichHudson,"b'Today I spoke on the House floor in honor of #AAWXXIX. There is ready... and then there is @82ndABNDiv ready. As the old saying goes, \xe2\x80\x9cwhen the President dials 911, the phone rings at @FtBraggNC.\xe2\x80\x9d \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\nAirborne - all the way! #AAWXXIX  https://t.co/I3U1whq1Ms'",Republican
PatTiberi,"b'To the people of Ohio\xe2\x80\x99s 12th Congressional District, thank you for giving me the honor to represent you in the US House of Representatives for the last 17 years. It has been a great privilege. Thank you, and God bless you.'",Republican
JimPressOffice,"b'Today, I cannot be any prouder of his achievements and congratulate him on being confirmed to the 7th Circuit Court of Appeals. https://t.co/SGtKQWU4cM'",Republican
RepLanceNJ7,b'Great news. New Jersey has more Superfund sites than any other state. I worked with @USRepRodney and we fought for and won a $66 million increase in the fiscal 2018 funding package to speed cleanup of Superfund sites like American Cyanamid in Bridgewater. https://t.co/G25LVZ34uG',Republican
RepDLamborn,"b""I joined General Thompson and several Airmen from Colorado Springs to talk about the importance of space defense in the U.S.'s future national security plan. The Air Force has already made tremendous strides towards developing space warfighters ready to deter, defend, and prevail https://t.co/IvmmMFGaOY""",Republican
RepHalRogers,b'Congratulations to Gail Wright on her retirement after dedicating nearly 30 years as Executive Director of the Gateway Area Development District! https://t.co/AuC0uy7lQA',Republican
RepBradWenstrup,"b'.@WaysandMeansGOP is working to bring flexibility, transparency, and outcomes to state programs for workforce development. Watch our markup of the JOBS for Success Act. \n\nWatch live: https://t.co/TdpG2DmVtI'",Republican
MarkAmodeiNV2,b'Tune into @TuckerCarlson live tonight around 8:20 PM ET (5:20 PM PT) on @FOXNews. I\xe2\x80\x99ll be joining him to discuss immigration reform and securing our border.',Republican
MacTXPress,"b'House passes Economic Growth, Regulatory Relief, and Consumer Protection Act https://t.co/zpFYdj4Yjp'",Republican
RepDavidYoung,b'Saturday I walked for my aunt and a friend and all those who live with MS. I joined many in Des Moines who were there supporting loved ones or who knew someone affected by MS. Thank you to all for their support! #IA03 https://t.co/mkTKkp5Lm7',Republican
HouseAppropsGOP,b'The Committee has approved the report on the suballocation of the budget allocations for fiscal year 2019 (the 302(b)s) on a vote of 29-22.',Republican
RepAdrianSmith,b'Enjoyed seeing students from Adams Central High School at the @uscapitol and answering their great questions on current events. @goacpatriots https://t.co/RhMUKs1yNa',Republican
ConawayTX11,"b'Glad to have you in DC, Dr. May! https://t.co/7SPUjCnG8j'",Republican
HouseVetAffairs,"b'""With today\xe2\x80\x99s Senate action, veterans are one step closer to the care they deserve, and I thank @SenatorIsakson and @SenatorTester for championing this bipartisan measure in the Senate."" -Chairman @DrPhilRoe https://t.co/cvn9sB5dt6'",Republican
RepWebster,b'HHS new policy prohibits medical clinics from spending any taxpayers on abortions. It preserves funding for the many clinics in our communities that provide healthcare and family planning for low-income women. Thank you @realDonaldTrump for protecting life of the unborn!',Republican
MarshaBlackburn,"b'Thank you, @the_USO for the opportunity to assemble care packages for our troops yesterday- a small way to show our appreciation &amp; support for the brave men &amp; women who serve our country so honorably. #MilitaryAppreciationMonth https://t.co/oO6Khtt8dh'",Republican
RepJoeWilson,"b""OTD: May 23, 1788, South Carolina was the 8th state admitted to the Union! Let's all wish our beloved state a very happy birthday! #HappyBirthdaySC #PalmettoBirthday https://t.co/exRVxEl2m8""",Republican
RepKevinYoder,"b'This is an approach that is based on evidence, rooted in compassion, and represents another plank in our economic agenda to help move our country forward and improve life for all Americans.'",Republican
RepTomReed,"b'As always, it is great to continue these critical conversations with my friend and co-chair, @RepJoshG. 4/4  https://t.co/dq7u7K6kpo'",Republican
SamsPressShop,"b'Praying for the students, teachers, staff, and families of the Santa Fe High School. So thankful for quick-thinking student who pulled the fire alarm and the response of our law enforcement.\n\nhttps://t.co/Jvq5tw7XBM'",Republican
RepJeffDenham,"b'Yesterday, I voted in support of a prison reform bill to provide training programs and reduce recidivism rates. Prison reform is also underway at home with the @StanSheriff REACT Center. I toured the facility and donated @librarycongress books recently: https://t.co/ISyn4PI7Wf'",Republican
RepEdRoyce,b'3 Major Wins in Regulatory Relief Bill:\n1. Unleashes billions in capital for small businesses.\n2. Provides potential homeownership for 26 million \xe2\x80\x98credit invisible\xe2\x80\x99 consumers. \n3. Empowers new companies to tap into nationwide capital markets.\n\nRead more: https://t.co/5ZXBP3xlaN https://t.co/Cu3gGiYLIp',Republican
Raul_Labrador,"b'Today, I voted 4 (and the House passed) S. 2155, a bill introduced by @MikeCrapo that repeals some of the worst aspects of the Dodd-Frank law. Sen. Crapo\xe2\x80\x99s bill is an important first step in fully repealing Dodd-Frank. It will spark more investment &amp; growth, in #Idaho &amp; America.'",Republican
HerreraBeutler,"b'To all those who attended our Job Hunting Workshop today, thank you for coming and I wish you all the best on your journey! Looking forward to seeing many of you at our Jobs Fair on May 29. I also want to thank all our panelists for your valuable time today. https://t.co/iwgDpcPZQo'",Republican
RepTipton,"b""Opioid abuse is an epidemic that is plaguing our nation, and Colorado has been hit especially hard. That's why Congress is working to find solutions to fight this epidemic. Be sure to check out @GOPLeader McCarthy\xe2\x80\x99s op-ed to learn more: https://t.co/IvPiFI5c2t""",Republican
RepFrankLucas,b'This morning I had the opportunity to join Secretaries Zinke and Perdue at a USDA roundtable meeting to discuss wildfire recovery efforts and address ways to minimize and prevent damages in the future. https://t.co/HcvGhXfhca',Republican
CongressmanDan,b'#CelebrateFP https://t.co/5PfbiA3nsE',Republican
RepCharlieDent,"b""An important read from CNN's @FoxReports on the #ImmigrationReform debate dynamics in the House.  'Moderates use conservative playbook on immigration' @CNNPolitics https://t.co/jQsgEvRKe3""",Republican
RepLoBiondo,b'House debating amendments to National Defense Authorization Act tonight/tomorrow. Critical military planning bill passed Armed Services Committee with strong bipartisan vote. Look forward to House approving heading into Memorial Day. #FY19NDAA',Republican
RepGosar,b'Happening now! Tune in to @FoxBusiness to watch my interview with @LouDobbs.',Republican
RepMcKinley,"b""I joined @KeithRothfus on an op-ed detailing the need to secure America's electric grid. From extreme weather to cyber attacks, our grid is vulnerable due to the closures of coal and nuclear power plants. Click the link to read more. \nhttps://t.co/WGHhabk5bh""",Republican
RepJeffDuncan,"b'@MaryCaitlinByrd and ""requires players to stand if they are on the field during the performance.""'",Republican
RepTomMarino,"b""@McCaskillOffice @clairecmc I've been trying to meet w/ you to discuss this very issue for several days now - but your staff says you're unavailable? https://t.co/LfKsRfdPd7""",Republican
HouseHomeland,b'\xf0\x9f\x9a\xa8 Chairman @RepMcCaul gaveling in now \xe2\x86\x93\n\nhttps://t.co/UXKc3EohKO https://t.co/J7ZWXqGwv7',Republican
RepLouBarletta,"b'No child in America should got to school afraid. And no parent in America should worry about their children, if they\xe2\x80\x99re going to come home safely when they send them to school. #KidsBeforeCongress'",Republican
RepWalberg,"b""At today's @HouseCommerce hearing, I questioned leaders of the United States Olympic Committee and USA Gymnastics about the Larry Nassar scandal and their ability to protect athletes from sexual abuse. https://t.co/0WynBOSI5m https://t.co/X3ktx5gyjA""",Republican
RepHultgren,b'Truly enjoyed assembling care packages for our troops overseas. Thanks to @the_USO for their work on behalf of our service women and men. #IL14 https://t.co/WTjIfElEma',Republican
RepHartzler,"b""Yesterday, I spoke on the House Floor to give my full support for the #FY19NDAA. As a member of the House Armed Services Committee, I have been fighting to increase defense spending to ensure our troops have the capabilities, capacity and training to face today's growing threats. https://t.co/h6m5qgi11B""",Republican
TGowdySC,b'Senator Tim Scott and I will be signing books at @NewLifeColorado in Colorado Springs on Saturday at 10:00 AM! Order your copy today by visiting our website.\nhttps://t.co/7cJbwPZ9sQ',Republican
RepBillFlores,b'Our second Spring Multimedia Town Hall has begun. You can watch and participate online at https://t.co/U8rCz3vqrE',Republican
RepMoBrooks,"b'As a strong advocate for the #RightToTry Act, I\xe2\x80\x99m pleased the House passed this vital legislation yesterday so @realDonaldTrump can now sign it into law. https://t.co/AYd9Rt8UZG'",Republican
RepJimRenacci,"b'This morning, the @WaysandMeansGOP, which I serve on, held a hearing on small businesses &amp; the impact #TaxReform has had on their operations. Among the witnesses was Mike Baach, President and CEO of Philpott Solutions Group,  an industrial company headquartered in Brunswick, OH. https://t.co/h63MqxxxzY'",Republican
RepStevePearce,"b'Today, the House passed #NWPAA to modernize our nation\xe2\x80\x99s nuclear repository system, prioritizing the safety of people, families, &amp; the environment. I thank Chairman @RepShimkus for his work to make our nation more secure. ---&gt; https://t.co/JJ0LoRPMTj'",Republican
RepKristiNoem,b'Wonderful to see Kitty Werthman in the US\xe2\x80\xa6 https://t.co/VSPaFBCOXt',Republican
RepChuck,b'My deepest sympathies are with all who are suffering from the tragic shooting at Santa Fe High School. Tennesseans stand with you and are praying for you.',Republican
RepBobGibbs,"b'Proud to support #RightToTry legislation yesterday, to provide hope &amp; access to experimental treatments for terminally ill Americans. https://t.co/P8yeMow6Ng'",Republican
RepLarryBucshon,b'Violent transnational gangs like MS-13 threaten the safety of our communities. It is imperative that we protect our citizens and our communities from this ruthless gang as well as any others like it.\nhttps://t.co/JR8zDYZb4T',Republican
AustinScottGA08,"b'Earlier today, @RepLoisFrankel and I stressed the importance of our bill to more clearly label pumps that dispense E15 ethanol-blended gasoline, which is harmful for boat, pre-2001 model year vehicle, and outdoor power equipment engines. More info here: https://t.co/c8xp4njXwR https://t.co/TGcO5PC74X'",Republican
HouseAgNews,"b'""There is no @Dominos without the dairy, tomato, wheat and other farmers across the U.S."" #HouseAg agrees! We celebrate the men &amp; women in production ag along w/ Dominos &amp; will continue fighting for the #2018FarmBill to preserve the farm safety net.  https://t.co/M2U981ioEx'",Republican
rep_stevewomack,b'Thank you! We wanted to think outside the box on name tag designs! @HouseAppropsGOP https://t.co/1m8r6yqw7N',Republican
RepMGriffith,b'Honored to be named a 2018 Medicare Advantage Champion by the Coalition for Medicare Choices. https://t.co/Sd5ay25JRH',Republican
RepSeanDuffy,b'Currently chairing a @FinancialCmte subcommittee hearing on the impact of autonomous vehicles on insurance. Watch HERE ---&gt; https://t.co/rNs5RzYmeO',Republican
RepHuizenga,b'The #RightToTry legislation offers patients suffering from a terminal illness a fighting chance by providing them with the opportunity to try experimental treatments. It also serves as a tremendous example of how Congress can act in a bipartisan way to promote a #CultureofLife.',Republican
RepDavid,b'Mark your calendar! All @NatlParkService sites will waive entrance fees on April 21 (tomorrow) in honor of National Park Week! Find your park here: https://t.co/e2bwXp8V3o',Republican
HouseAdmnGOP,"b'It\xe2\x80\x99s Asian-Pacific American Heritage Month! We celebrate Asian-Pacific Islander Americans who shared their culture and helped shape our nation. \xf0\x9f\x93\xb7 Rep. Patsy Mink, the first Asian American woman in Congress, announcing the formation of the Asian Pacific American Caucus. #APAHM https://t.co/qNTn8mBaaM'",Republican
RepMarthaRoby,"b""Great news! The Senate passed the #VAMISSIONAct today to fund the Choice Program that many veterans depend on to receive care. In Alabama, 14,790 veterans enrolled in Choice last year alone, &amp; I'm proud Congress has taken this step to ensure this important program is funded. https://t.co/C9r99XGDp7""",Republican
RepKinzinger,b'Great turnout at the #BeTheForce event in Rayburn yesterday. Our hardworking #IL16 staff &amp; interns helped @The_USO assemble 2000+ packages for our troops overseas. Learn more about the #Flex4Forces here: https://t.co/FZxoJhmFZF \xf0\x9f\x92\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/axpPHvzjCq',Republican
RepBillJohnson,"b""This morning I had the chance to sit down with representatives from the Ohio National Rural Letter Carriers' Association. We discussed upcoming legislative priorities, including postal reform and modernizing postal efforts in E/SE Ohio https://t.co/QPDr7yXqXe""",Republican
RepSteveStivers,"b'Yesterday, I had the chance to testify in the Veterans Affairs Committee on three of my bills that seek to improve mental health care, housing, and employment for our veterans as they transition between military and civilian life. \n\nWatch here: https://t.co/3qQXlY8muK https://t.co/q5pZKYMB9F'",Republican
RepTomGraves,"b'The Fund for America\xe2\x80\x99s Kids and Grandkids is an approach that causes us to think about what all of this deficit spending means, in whose name we are borrowing the money &amp; who will get stuck with the debt.  4/4 https://t.co/tnOsNnXLpM'",Republican
RepKayGranger,"b'Read my weekly e-newsletter, where I discuss President Trump\xe2\x80\x99s Decision on Iran https://t.co/WhiYWm4jva &amp; sign up for my e-newsletter here: https://t.co/7rJBFRJLN0'",Republican
RepFredUpton,"b"". @wwmtnews highlights yesterday's big vote on the #STARAct: Childhood Cancer STAR Act passed and awaits presidents signature #MI06 https://t.co/C6GdFUXTGU""",Republican
HouseCommerce,b'Legendary former Chairman @johndingell delivers keynote address at @uscaphis event honoring E&amp;C &gt;&gt; https://t.co/HccWwGjEVI',Republican
RepDianeBlack,"b'#Abortion is not health care, &amp; vulnerable women seeking true comprehensive care deserve better than abortion-centric facilities like Planned Parenthood. FULL STATEMENT \xe2\x86\x92 https://t.co/lNzL8OPdZf'",Republican
RulesReps,b'Happening now: The Committee is now meeting on continued consideration of the amendments to the National Defense Authorization Act. Watch live here: https://t.co/RBNMUgBzIC',Republican
Robert_Aderholt,b'Yesterday the House passed #RightToTry legislation ensuring that terminally ill patients have every chance at hope. Read my full statement here: https://t.co/0LYDTd1YkT',Republican
CongMikeSimpson,"b'Congratulations, we are fortunate to have his leadership in Eastern Idaho. https://t.co/5TScyoN4wB'",Republican
JudgeTedPoe,b'Santa Fe Mayor Jeff Tambrella says what Santa Fe needs most right now is prayers. Potential explosives have now been found around the community and high school. Praying. #SantaFeHighSchool',Republican
DrPhilRoe,"b'Next Monday, our nation will observe Memorial Day, a solemn day of remembrance for those who have made the ultimate sacrifice in the name of freedom. https://t.co/biJs1fUfQv'",Republican
RepMikeTurner,"b""Last month, @JoaquinCastrotx &amp; I introduced the bipartisan #StandWithUKAgainstRussiaViolationsAct in response to Russia's nerve agent attack against Sergei and Yulia Skripal. #READ more about our bill to impose more sanctions against Russia here: https://t.co/uAuFl3jEZk https://t.co/govYokIgVm""",Republican
RepMcClintock,b'Happy to welcome to DC today students from Sugar Bowl Academy !  @SugarBowlAcad https://t.co/BJm9o2HIct',Republican
SteveKingIA,b'#Savethe8th I pray the Irish \xe2\x98\x98\xef\xb8\x8f save their ProLife protection on Friday. America is quickly turning ProLife. All Irish \xe2\x98\x98\xef\xb8\x8f babies are a miracle and a Blessing from God.',Republican
RepMimiWalters,"b'@epells These are our children, and we trust orgs like USOC to protect our children from predators. Plain and simple, USOC failed in their duty. This will not be the last they hear from me. https://t.co/DV2rzqTPdj'",Republican
FinancialCmte,"b'This week, the Financial Services Committee approved three bills, bringing the total number of bills reported out of the Committee this Congress to 102. Read more: https://t.co/edzTwrKiDB'",Republican
NatResources,"b""We're loving our national parks to death, fortunately there is a #bipartisan solution to solve this. #FixOurParks\nhttps://t.co/SlmKbbCepP""",Republican
RepSmucker,"b""I'm working with a bipartisan group of House members to lower recidivism rates and help individuals convicted of nonviolent crimes reenter society.\n\nLast night, the House passed our FIRST STEP Act with an overwhelming bipartisan majority! https://t.co/eZK1LRJhPS""",Republican
RepGoodlatte,b'TUNE IN: I\xe2\x80\x99ll be joining @TeamCavuto on @FoxBusiness in just a few minutes to discuss the latest on immigration. https://t.co/8xyAqFNaqP',Republican
MarioDB,"b'It is absolutely ridiculous to think that anyone would say that decent, law-abiding Puerto Ricans should not be allowed to register to vote. Newsflash: Puerto Ricans are US citizens, and like any US citizen, have the right to vote wherever they live.'",Republican
repdonyoung,"b""Today the @Transport marked up the 2018 Water Resources Development Act. This bill prioritizes our country's water infrastructure needs and enhances our national commerce. I secured a number of #AK specific provisions I'm confident will help our great state. #WRDAWorks https://t.co/zO2GuvHIYe""",Republican
Transport,"b""#WRDA 2018 was approved by the Committee on Wednesday.  Now, it goes to the House Floor for a vote.  This year's bill is built on the successes of previous WRDA bills.  Learn how #WRDAWorks for Georgia and the Port of Savannah. @GAports https://t.co/nbSDbBxB53""",Republican
RepMikeRogersAL,b'I Really appreciate @the_uso hosting an event\xe2\x80\xa6 https://t.co/ElYRO5xRfc',Republican
RepDennisRoss,"b'I\xe2\x80\x99ve been honored to serve my community in Congress. Cindy &amp; I have decided that I will not seek re-election. \n\nI look forward to continued public service in my next chapter, where I will return to the practice of law and will pursue opportunities to increase civic education. https://t.co/hI7MDDcjbd'",Republican
repgregwalden,"b'With the Childhood Cancer STAR Act, we will save lives. We will help families. We will deliver hope to childhood cancer patients. Learn more here: https://t.co/HGfaXkg92N https://t.co/6oaFSi8iUZ'",Republican
PatrickMcHenry,"b'ICYMI: Yesterday I delivered a speech on the house floor in support of rolling back harmful #DoddFrank regulations that when removed, will help make our banking system more accessible for all Americans. Click here to watch \xe2\x86\x92 https://t.co/b66bzai8Cr'",Republican
RepWalterJones,b'It was great speaking with the @NATCA from North Carolina yesterday. Thank you for the enormous role you play in flight safety. \n\n#NATCA https://t.co/F37NEdGkYY',Republican
RepMcCaul,"b""My bill \xe2\x80\x93 the #STARAct \xe2\x80\x93 focuses on the four major concerns facing the pediatric cancer community: Survivorship, Treatment, Access, and Research. I'm thrilled we passed this critical legislation so we can elevate and prioritize the fight against childhood cancer at @NIH. https://t.co/bIS0XdBbBf""",Republican
RepGusBilirakis,"b'Last night, I was honored to host one of my favorite events of the year, my annual reception to honor local students who received my nomination and subsequent appointment to a United States Military Academy. Congratulations and good luck to these bright young people! https://t.co/wnRDSN7d7a'",Republican
congbillposey,b'Katie and I filled some care packages for the troops at a USO event at the Capitol #flex4forces https://t.co/a3EZmQjRS1',Republican
